slice;term;answer;ratio
TANGIBLE;холодность;NO;1.0
TANGIBLE;холодок;NO;1.0
NOUN:TANGIBLE;холоп;LIFE;1.0
TANGIBLE;холоп;YES;0.9375
NOUN:TANGIBLE;холостяк;LIFE;1.0
TANGIBLE;холостяк;YES;1.0
NOUN:TANGIBLE;холст;THING;1.0
TANGIBLE;холст;YES;1.0
NOUN:TANGIBLE;хомут;THING;1.0
TANGIBLE;хомут;YES;1.0
TANGIBLE;хор;YES;1.0
TANGIBLE;хорь;YES;1.0
NOUN:TANGIBLE;хорёк;LIFE;1.0
TANGIBLE;хорёк;YES;1.0
TANGIBLE;хотение;NO;1.0
TANGIBLE;хохот;NO;0.7143
NOUN:TANGIBLE;храбрец;LIFE;1.0
TANGIBLE;храбрец;YES;1.0
TANGIBLE;храбрость;NO;0.9167
NOUN:TANGIBLE;храм;PLACE;1.0
TANGIBLE;храм;YES;1.0
TANGIBLE;храмовник;YES;0.875
TANGIBLE;хранение;NO;1.0
NOUN:TANGIBLE;хранилище;PLACE;1.0
TANGIBLE;хранилище;YES;1.0
NOUN:TANGIBLE;хранитель;LIFE;1.0
TANGIBLE;хранитель;YES;1.0
NOUN:TANGIBLE;хранительница;LIFE;1.0
TANGIBLE;хранительница;YES;1.0
TANGIBLE;хребет;YES;1.0
TANGIBLE;хрен;YES;1.0
NOUN:TANGIBLE;хризантема;LIFE;1.0
TANGIBLE;хризантема;YES;1.0
NOUN:TANGIBLE;христианин;LIFE;1.0
TANGIBLE;христианин;YES;1.0
TANGIBLE;христианство;NO;1.0
TANGIBLE;хромосома;NO;0.9167
TANGIBLE;хроника;NO;1.0
TANGIBLE;хронология;NO;1.0
NOUN:TANGIBLE;хронометр;THING;1.0
TANGIBLE;хронометр;YES;1.0
TANGIBLE;хрупкость;NO;1.0
NOUN:TANGIBLE;хрусталь;SUBSTANCE;1.0
TANGIBLE;хрусталь;YES;1.0
TANGIBLE;хрящ;YES;1.0
TANGIBLE;худоба;NO;1.0
NOUN:TANGIBLE;художник;LIFE;1.0
TANGIBLE;художник;YES;1.0
NOUN:TANGIBLE;художница;LIFE;1.0
TANGIBLE;художница;YES;1.0
NOUN:TANGIBLE;хулиган;LIFE;1.0
TANGIBLE;хулиган;YES;1.0
TANGIBLE;хулиганство;NO;1.0
NOUN:TANGIBLE;хутор;PLACE;1.0
TANGIBLE;хутор;YES;0.9231
TANGIBLE;ц;NO;1.0
NOUN:TANGIBLE;цапля;LIFE;1.0
TANGIBLE;цапля;YES;1.0
TANGIBLE;царапина;YES;1.0
NOUN:TANGIBLE;царевич;LIFE;1.0
TANGIBLE;царевич;YES;0.8333
NOUN:TANGIBLE;царевна;LIFE;1.0
TANGIBLE;царевна;YES;1.0
TANGIBLE;царизм;NO;1.0
NOUN:TANGIBLE;царица;LIFE;1.0
TANGIBLE;царица;YES;1.0
TANGIBLE;царствие;NO;0.9091
NOUN:TANGIBLE;царство;PLACE;1.0
TANGIBLE;царство;YES;1.0
TANGIBLE;царствование;NO;1.0
NOUN:TANGIBLE;царь;LIFE;1.0
TANGIBLE;царь;YES;1.0
TANGIBLE;цвет;NO;0.8889
NOUN:TANGIBLE;цветение;LIFE;1.0
TANGIBLE;цветение;YES;0.9091
NOUN:TANGIBLE;цветник;PLACE;0.8333
TANGIBLE;цветник;YES;1.0
NOUN:TANGIBLE;цветок;LIFE;0.95
TANGIBLE;цветок;YES;1.0
NOUN:TANGIBLE;цветочек;LIFE;1.0
TANGIBLE;цветочек;YES;1.0
TANGIBLE;це;NO;1.0
TANGIBLE;цедра;YES;1.0
TANGIBLE;целесообразность;NO;1.0
TANGIBLE;целеустремлённость;NO;1.0
TANGIBLE;целина;YES;1.0
NOUN:TANGIBLE;целитель;LIFE;1.0
TANGIBLE;целитель;YES;1.0
NOUN:TANGIBLE;целительница;LIFE;1.0
TANGIBLE;целительница;YES;1.0
TANGIBLE;целительство;NO;1.0
TANGIBLE;целлофан;YES;1.0
TANGIBLE;целование;NO;1.0
TANGIBLE;целомудрие;NO;1.0
TANGIBLE;целостность;NO;1.0
TANGIBLE;целость;NO;1.0
TANGIBLE;цельность;NO;1.0
TANGIBLE;цена;NO;1.0
TANGIBLE;цензура;NO;1.0
TANGIBLE;ценность;NO;1.0
TANGIBLE;центнер;NO;1.0
TANGIBLE;центр;NO;1.0
TANGIBLE;централизация;NO;1.0
NOUN:TANGIBLE;цепочка;THING;1.0
TANGIBLE;цепочка;YES;1.0
NOUN:TANGIBLE;цепь;THING;1.0
TANGIBLE;цепь;YES;1.0
TANGIBLE;церемония;NO;1.0
TANGIBLE;церква;YES;1.0
NOUN:TANGIBLE;церквушка;PLACE;0.8621
TANGIBLE;церквушка;YES;1.0
NOUN:TANGIBLE;церковник;LIFE;1.0
TANGIBLE;церковник;YES;1.0
NOUN:TANGIBLE;церковь;PLACE;1.0
TANGIBLE;церковь;YES;1.0
NOUN:TANGIBLE;цесаревич;LIFE;1.0
TANGIBLE;цесаревич;YES;1.0
NOUN:TANGIBLE;цех;PLACE;1.0
TANGIBLE;цех;YES;1.0
TANGIBLE;цивилизация;NO;1.0
TANGIBLE;цивилизованность;NO;1.0
TANGIBLE;цигарка;YES;1.0
NOUN:TANGIBLE;цикада;LIFE;1.0
TANGIBLE;цикада;YES;1.0
TANGIBLE;цикл;NO;1.0
TANGIBLE;цинизм;NO;1.0
TANGIBLE;циник;YES;1.0
NOUN:TANGIBLE;цинк;SUBSTANCE;1.0
TANGIBLE;цинк;YES;1.0
TANGIBLE;циновка;YES;1.0
TANGIBLE;цирк;YES;1.0
TANGIBLE;циркуляция;NO;1.0
TANGIBLE;цирюльник;YES;1.0
NOUN:TANGIBLE;цистерна;THING;1.0
TANGIBLE;цистерна;YES;1.0
NOUN:TANGIBLE;цитадель;PLACE;1.0
TANGIBLE;цитадель;YES;1.0
TANGIBLE;цитата;NO;1.0
NOUN:TANGIBLE;циферблат;THING;1.0
TANGIBLE;циферблат;YES;1.0
TANGIBLE;цифра;NO;0.9
NOUN:TANGIBLE;цунами;OTHER;1.0
TANGIBLE;цунами;YES;1.0
NOUN:TANGIBLE;цыган;LIFE;1.0
TANGIBLE;цыган;YES;1.0
NOUN:TANGIBLE;цыганка;LIFE;1.0
TANGIBLE;цыганка;YES;1.0
NOUN:TANGIBLE;цыплёнок;LIFE;1.0
TANGIBLE;цыплёнок;YES;1.0
NOUN:TANGIBLE;цыпочка;LIFE;1.0
TANGIBLE;цыпочка;YES;1.0
NOUN:TANGIBLE;чадо;LIFE;1.0
TANGIBLE;чадо;YES;1.0
TANGIBLE;чаепитие;NO;0.9167
NOUN:TANGIBLE;чайка;LIFE;1.0
TANGIBLE;чайка;YES;1.0
NOUN:TANGIBLE;чайник;THING;1.0
TANGIBLE;чайник;YES;1.0
TANGIBLE;чакра;NO;1.0
NOUN:TANGIBLE;чан;THING;1.0
TANGIBLE;чан;YES;1.0
TANGIBLE;чара;NO;0.9091
NOUN:TANGIBLE;чарка;THING;1.0
TANGIBLE;чарка;YES;1.0
NOUN:TANGIBLE;чародей;LIFE;1.0
TANGIBLE;чародей;YES;1.0
NOUN:TANGIBLE;чародейка;LIFE;1.0
TANGIBLE;чародейка;YES;1.0
TANGIBLE;чародейство;NO;0.9091
TANGIBLE;час;NO;1.0
TANGIBLE;часик;NO;0.7143
NOUN:TANGIBLE;часовник;LIFE;1.0
TANGIBLE;часовник;YES;1.0
NOUN:TANGIBLE;часовня;PLACE;0.9091
TANGIBLE;часовня;YES;1.0
TANGIBLE;часок;NO;1.0
TANGIBLE;частичка;YES;0.7
NOUN:TANGIBLE;частокол;THING;1.0
TANGIBLE;частокол;YES;1.0
TANGIBLE;частота;NO;1.0
TANGIBLE;частушка;NO;1.0
NOUN:TANGIBLE;чаша;THING;1.0
TANGIBLE;чаша;YES;1.0
NOUN:TANGIBLE;чашечка;THING;1.0
TANGIBLE;чашечка;YES;1.0
NOUN:TANGIBLE;чашка;THING;1.0
TANGIBLE;чашка;YES;1.0
NOUN:TANGIBLE;чаща;PLACE;1.0
TANGIBLE;чаща;YES;1.0
TANGIBLE;чащоба;YES;0.9286
TANGIBLE;чаяние;NO;1.0
TANGIBLE;че;NO;1.0
NOUN:TANGIBLE;чек;THING;1.0
TANGIBLE;чек;YES;1.0
NOUN:TANGIBLE;чекист;LIFE;1.0
TANGIBLE;чекист;YES;1.0
NOUN:TANGIBLE;чел;LIFE;1.0
TANGIBLE;чел;YES;1.0
TANGIBLE;челнок;YES;1.0
TANGIBLE;чело;YES;1.0
TANGIBLE;челобитная;NO;1.0
NOUN:TANGIBLE;человек;LIFE;1.0
TANGIBLE;человек;YES;1.0
TANGIBLE;человеколюбие;NO;1.0
NOUN:TANGIBLE;человечек;LIFE;1.0
TANGIBLE;человечек;YES;1.0
NOUN:TANGIBLE;человечество;LIFE;1.0
TANGIBLE;человечество;YES;0.9091
TANGIBLE;человечность;NO;1.0
NOUN:TANGIBLE;челюсть;OTHER;1.0
TANGIBLE;челюсть;YES;1.0
TANGIBLE;челядь;YES;0.8333
NOUN:TANGIBLE;чемодан;THING;1.0
TANGIBLE;чемодан;YES;1.0
NOUN:TANGIBLE;чемоданчик;THING;1.0
TANGIBLE;чемоданчик;YES;1.0
NOUN:TANGIBLE;чемпион;LIFE;1.0
TANGIBLE;чемпион;YES;0.9444
TANGIBLE;чепец;YES;1.0
TANGIBLE;чепуха;NO;1.0
NOUN:TANGIBLE;чепчик;THING;1.0
TANGIBLE;чепчик;YES;1.0
NOUN:TANGIBLE;червонец;THING;1.0
TANGIBLE;червонец;YES;1.0
NOUN:TANGIBLE;червь;LIFE;1.0
TANGIBLE;червь;YES;1.0
NOUN:TANGIBLE;червяк;LIFE;1.0
TANGIBLE;червяк;YES;0.9231
NOUN:TANGIBLE;червячок;LIFE;1.0
TANGIBLE;червячок;YES;1.0
NOUN:TANGIBLE;чердак;PLACE;1.0
TANGIBLE;чердак;YES;1.0
TANGIBLE;череда;NO;1.0
TANGIBLE;чередование;NO;1.0
TANGIBLE;черенок;YES;1.0
NOUN:TANGIBLE;череп;THING;0.9667
TANGIBLE;череп;YES;1.0
NOUN:TANGIBLE;черепаха;LIFE;1.0
TANGIBLE;черепаха;YES;1.0
NOUN:TANGIBLE;черепица;THING;1.0
TANGIBLE;черепица;YES;1.0
TANGIBLE;черепок;YES;1.0
TANGIBLE;черника;YES;1.0
NOUN:TANGIBLE;чернильница;THING;1.0
TANGIBLE;чернильница;YES;1.0
NOUN:TANGIBLE;черновик;THING;1.0
TANGIBLE;черновик;YES;0.9167
TANGIBLE;чернота;NO;1.0
TANGIBLE;чернь;YES;0.7059
TANGIBLE;чероки;YES;1.0
NOUN:TANGIBLE;чертёж;THING;1.0
TANGIBLE;чертёж;YES;1.0
TANGIBLE;черёд;NO;1.0
NOUN:TANGIBLE;чеснок;THING;0.9697
TANGIBLE;чеснок;YES;1.0
TANGIBLE;честность;NO;1.0
TANGIBLE;честолюбие;NO;1.0
TANGIBLE;четверг;NO;1.0
TANGIBLE;четверть;NO;1.0
TANGIBLE;четвёрка;NO;1.0
TANGIBLE;чех;YES;0.9091
NOUN:TANGIBLE;чехол;THING;1.0
TANGIBLE;чехол;YES;1.0
NOUN:TANGIBLE;чеченец;LIFE;0.9091
TANGIBLE;чеченец;YES;1.0
TANGIBLE;чешуйка;YES;1.0
TANGIBLE;чешуя;YES;1.0
TANGIBLE;чин;NO;1.0
NOUN:TANGIBLE;чиновник;LIFE;1.0
TANGIBLE;чиновник;YES;1.0
TANGIBLE;чиновничество;NO;1.0
TANGIBLE;численность;NO;1.0
TANGIBLE;число;NO;1.0
TANGIBLE;чистилище;NO;1.0
NOUN:TANGIBLE;чистильщик;LIFE;1.0
TANGIBLE;чистильщик;YES;0.9231
TANGIBLE;чистка;NO;1.0
TANGIBLE;чистота;NO;0.92
NOUN:TANGIBLE;читатель;LIFE;1.0
TANGIBLE;читатель;YES;1.0
NOUN:TANGIBLE;член;LIFE;1.0
TANGIBLE;член;YES;0.975
NOUN:TANGIBLE;член-корреспондент;LIFE;1.0
TANGIBLE;член-корреспондент;YES;1.0
TANGIBLE;членство;NO;1.0
TANGIBLE;чрево;YES;1.0
TANGIBLE;чрезвычайность;NO;1.0
TANGIBLE;чтение;NO;1.0
TANGIBLE;чуб;YES;1.0
NOUN:TANGIBLE;чувак;LIFE;1.0
TANGIBLE;чувак;YES;1.0
TANGIBLE;чувственность;NO;1.0
TANGIBLE;чувствительность;NO;1.0
TANGIBLE;чувство;NO;1.0
TANGIBLE;чувствование;NO;1.0
TANGIBLE;чугун;YES;1.0
NOUN:TANGIBLE;чудак;LIFE;1.0
TANGIBLE;чудак;YES;1.0
TANGIBLE;чудачество;NO;1.0
NOUN:TANGIBLE;чудище;LIFE;1.0
TANGIBLE;чудище;YES;1.0
TANGIBLE;чудо;NO;0.9
NOUN:TANGIBLE;чудовище;LIFE;1.0
TANGIBLE;чудовище;YES;1.0
NOUN:TANGIBLE;чужак;LIFE;1.0
TANGIBLE;чужак;YES;0.9091
NOUN:TANGIBLE;чужеземец;LIFE;1.0
TANGIBLE;чужеземец;YES;1.0
NOUN:TANGIBLE;чужестранец;LIFE;1.0
TANGIBLE;чужестранец;YES;1.0
NOUN:TANGIBLE;чукча;LIFE;1.0
TANGIBLE;чукча;YES;1.0
NOUN:TANGIBLE;чулан;PLACE;1.0
TANGIBLE;чулан;YES;1.0
NOUN:TANGIBLE;чулок;THING;1.0
TANGIBLE;чулок;YES;1.0
TANGIBLE;чум;YES;1.0
TANGIBLE;чума;NO;1.0
NOUN:TANGIBLE;чурбан;THING;1.0
TANGIBLE;чурбан;YES;1.0
TANGIBLE;чуткость;NO;1.0
TANGIBLE;чутьё;NO;0.9091
NOUN:TANGIBLE;чучело;THING;1.0
TANGIBLE;чучело;YES;1.0
TANGIBLE;чушь;NO;1.0
TANGIBLE;чёлка;YES;1.0
NOUN:TANGIBLE;чёртик;LIFE;1.0
TANGIBLE;чёртик;YES;1.0
TANGIBLE;чёткость;NO;1.0
TANGIBLE;ш;NO;1.0
TANGIBLE;шаг;NO;1.0
TANGIBLE;шажок;NO;1.0
NOUN:TANGIBLE;шайба;THING;1.0
TANGIBLE;шайба;YES;1.0
TANGIBLE;шайка;YES;0.7857
NOUN:TANGIBLE;шакал;LIFE;1.0
TANGIBLE;шакал;YES;1.0
NOUN:TANGIBLE;шалаш;THING;0.6719
TANGIBLE;шалаш;YES;1.0
TANGIBLE;шалость;NO;1.0
NOUN:TANGIBLE;шаман;LIFE;1.0
TANGIBLE;шаман;YES;1.0
NOUN:TANGIBLE;шампунь;SUBSTANCE;0.9692
TANGIBLE;шампунь;YES;1.0
NOUN:TANGIBLE;шампур;THING;1.0
TANGIBLE;шампур;YES;1.0
TANGIBLE;шанс;NO;1.0
TANGIBLE;шантаж;NO;1.0
NOUN:TANGIBLE;шантажист;LIFE;1.0
TANGIBLE;шантажист;YES;1.0
TANGIBLE;шапито;YES;1.0
NOUN:TANGIBLE;шапка;THING;1.0
TANGIBLE;шапка;YES;1.0
NOUN:TANGIBLE;шапочка;THING;1.0
TANGIBLE;шапочка;YES;1.0
NOUN:TANGIBLE;шар;THING;1.0
TANGIBLE;шар;YES;1.0
NOUN:TANGIBLE;шарик;THING;1.0
TANGIBLE;шарик;YES;1.0
NOUN:TANGIBLE;шарлатан;LIFE;1.0
TANGIBLE;шарлатан;YES;1.0
TANGIBLE;шарм;NO;1.0
NOUN:TANGIBLE;шарф;THING;1.0
TANGIBLE;шарф;YES;1.0
NOUN:TANGIBLE;шарфик;THING;1.0
TANGIBLE;шарфик;YES;1.0
NOUN:TANGIBLE;шасси;THING;1.0
TANGIBLE;шасси;YES;1.0
TANGIBLE;шаттл;YES;0.9286
NOUN:TANGIBLE;шатёр;THING;1.0
TANGIBLE;шатёр;YES;1.0
TANGIBLE;шах;NO;0.9286
NOUN:TANGIBLE;шахматист;LIFE;1.0
TANGIBLE;шахматист;YES;1.0
NOUN:TANGIBLE;шахта;PLACE;1.0
TANGIBLE;шахта;YES;1.0
NOUN:TANGIBLE;шахтёр;LIFE;1.0
TANGIBLE;шахтёр;YES;1.0
NOUN:TANGIBLE;шашка;THING;1.0
TANGIBLE;шашка;YES;1.0
NOUN:TANGIBLE;шашлык;THING;1.0
TANGIBLE;шашлык;YES;1.0
NOUN:TANGIBLE;швабра;THING;1.0
TANGIBLE;швабра;YES;1.0
NOUN:TANGIBLE;швед;LIFE;1.0
TANGIBLE;швед;YES;1.0
NOUN:TANGIBLE;швейцар;LIFE;1.0
TANGIBLE;швейцар;YES;1.0
TANGIBLE;шевелюра;YES;1.0
NOUN:TANGIBLE;шезлонг;THING;1.0
TANGIBLE;шезлонг;YES;1.0
TANGIBLE;шейка;YES;1.0
NOUN:TANGIBLE;шейх;LIFE;1.0
TANGIBLE;шейх;YES;1.0
NOUN:TANGIBLE;шелуха;THING;1.0
TANGIBLE;шелуха;YES;1.0
NOUN:TANGIBLE;шериф;LIFE;1.0
TANGIBLE;шериф;YES;1.0
TANGIBLE;шерсть;YES;1.0
NOUN:TANGIBLE;шест;THING;1.0
TANGIBLE;шест;YES;1.0
TANGIBLE;шествие;NO;1.0
TANGIBLE;шестёрка;NO;1.0
NOUN:TANGIBLE;шеф;LIFE;1.0
TANGIBLE;шеф;YES;1.0
NOUN:TANGIBLE;шеф-повар;LIFE;1.0
TANGIBLE;шеф-повар;YES;1.0
TANGIBLE;шея;YES;1.0
TANGIBLE;шизофрения;NO;1.0
TANGIBLE;шик;NO;1.0
TANGIBLE;шиллинг;YES;1.0
NOUN:TANGIBLE;шимпанзе;LIFE;1.0
TANGIBLE;шимпанзе;YES;1.0
NOUN:TANGIBLE;шина;THING;1.0
TANGIBLE;шина;YES;1.0
NOUN:TANGIBLE;шинель;THING;1.0
TANGIBLE;шинель;YES;1.0
NOUN:TANGIBLE;шип;THING;1.0
TANGIBLE;шип;YES;1.0
TANGIBLE;шипение;YES;0.7692
TANGIBLE;шиповник;YES;1.0
NOUN:TANGIBLE;ширинка;THING;1.0
TANGIBLE;ширинка;YES;1.0
TANGIBLE;ширма;YES;1.0
TANGIBLE;широта;NO;1.0
TANGIBLE;шитьё;NO;1.0
TANGIBLE;шифр;NO;0.9167
TANGIBLE;шифровка;NO;0.9091
NOUN:TANGIBLE;шишка;THING;1.0
TANGIBLE;шишка;YES;1.0
NOUN:TANGIBLE;шкатулка;THING;1.0
TANGIBLE;шкатулка;YES;1.0
NOUN:TANGIBLE;шкаф;THING;1.0
TANGIBLE;шкаф;YES;1.0
NOUN:TANGIBLE;шкафчик;THING;0.9167
TANGIBLE;шкафчик;YES;1.0
NOUN:TANGIBLE;школьник;LIFE;1.0
TANGIBLE;школьник;YES;1.0
NOUN:TANGIBLE;школьница;LIFE;1.0
TANGIBLE;школьница;YES;1.0
NOUN:TANGIBLE;шкура;THING;1.0
TANGIBLE;шкура;YES;0.9583
NOUN:TANGIBLE;шкурка;THING;0.9714
TANGIBLE;шкурка;YES;1.0
TANGIBLE;шлагбаум;YES;1.0
NOUN:TANGIBLE;шланг;THING;1.0
TANGIBLE;шланг;YES;1.0
TANGIBLE;шлейф;YES;1.0
NOUN:TANGIBLE;шлем;THING;1.0
TANGIBLE;шлем;YES;1.0
TANGIBLE;шлепок;NO;1.0
NOUN:TANGIBLE;шлюз;THING;0.9792
TANGIBLE;шлюз;YES;1.0
NOUN:TANGIBLE;шляпа;THING;1.0
TANGIBLE;шляпа;YES;1.0
NOUN:TANGIBLE;шляпка;THING;1.0
TANGIBLE;шляпка;YES;1.0
TANGIBLE;шлях;YES;1.0
NOUN:TANGIBLE;шлёпанец;THING;1.0
TANGIBLE;шлёпанец;YES;1.0
TANGIBLE;шматок;YES;0.9091
NOUN:TANGIBLE;шмель;LIFE;1.0
TANGIBLE;шмель;YES;1.0
NOUN:TANGIBLE;шнур;THING;1.0
TANGIBLE;шнур;YES;1.0
TANGIBLE;шнуровка;YES;0.9091
NOUN:TANGIBLE;шнурок;THING;1.0
TANGIBLE;шнурок;YES;1.0
TANGIBLE;шов;YES;1.0
TANGIBLE;шок;NO;1.0
NOUN:TANGIBLE;шоколад;SUBSTANCE;0.6981
TANGIBLE;шоколад;YES;1.0
NOUN:TANGIBLE;шоколадка;THING;0.9574
TANGIBLE;шоколадка;YES;1.0
TANGIBLE;шорох;NO;1.0
TANGIBLE;шоу;NO;1.0
NOUN:TANGIBLE;шофёр;LIFE;1.0
TANGIBLE;шофёр;YES;1.0
NOUN:TANGIBLE;шпага;THING;1.0
TANGIBLE;шпага;YES;1.0
NOUN:TANGIBLE;шпала;THING;1.0
TANGIBLE;шпала;YES;1.0
NOUN:TANGIBLE;шпана;LIFE;1.0
TANGIBLE;шпана;YES;1.0
TANGIBLE;шпик;YES;1.0
NOUN:TANGIBLE;шпиль;THING;1.0
TANGIBLE;шпиль;YES;1.0
NOUN:TANGIBLE;шпилька;THING;1.0
TANGIBLE;шпилька;YES;1.0
TANGIBLE;шпинат;YES;1.0
NOUN:TANGIBLE;шпион;LIFE;1.0
TANGIBLE;шпион;YES;1.0
TANGIBLE;шпионаж;NO;1.0
NOUN:TANGIBLE;шприц;THING;1.0
TANGIBLE;шприц;YES;1.0
TANGIBLE;шрам;YES;0.9091
TANGIBLE;шрифт;NO;0.8333
NOUN:TANGIBLE;штаб-квартира;PLACE;1.0
TANGIBLE;штаб-квартира;YES;0.7059
TANGIBLE;штабс-капитан;YES;1.0
NOUN:TANGIBLE;штамп;THING;1.0
TANGIBLE;штамп;YES;1.0
NOUN:TANGIBLE;штанга;THING;1.0
TANGIBLE;штанга;YES;1.0
NOUN:TANGIBLE;штанина;THING;1.0
TANGIBLE;штанина;YES;1.0
NOUN:TANGIBLE;штопор;THING;1.0
TANGIBLE;штопор;YES;1.0
NOUN:TANGIBLE;штора;THING;1.0
TANGIBLE;штора;YES;1.0
TANGIBLE;шторка;YES;1.0
TANGIBLE;штраф;NO;1.0
TANGIBLE;штрих;YES;1.0
TANGIBLE;штука;YES;1.0
TANGIBLE;штукатурка;YES;1.0
NOUN:TANGIBLE;штуковина;THING;1.0
TANGIBLE;штуковина;YES;1.0
NOUN:TANGIBLE;штурвал;THING;1.0
TANGIBLE;штурвал;YES;1.0
TANGIBLE;штурм;NO;0.8462
NOUN:TANGIBLE;штурман;LIFE;1.0
TANGIBLE;штурман;YES;1.0
TANGIBLE;штурмовик;YES;1.0
NOUN:TANGIBLE;штучка;THING;1.0
TANGIBLE;штучка;YES;0.875
NOUN:TANGIBLE;штык;THING;1.0
TANGIBLE;штык;YES;1.0
NOUN:TANGIBLE;штырь;THING;1.0
TANGIBLE;штырь;YES;1.0
NOUN:TANGIBLE;шуба;THING;1.0
TANGIBLE;шуба;YES;1.0
NOUN:TANGIBLE;шубка;THING;1.0
TANGIBLE;шубка;YES;1.0
TANGIBLE;шумиха;NO;1.0
TANGIBLE;шурин;YES;1.0
NOUN:TANGIBLE;шут;LIFE;1.0
TANGIBLE;шут;YES;1.0
TANGIBLE;шутка;NO;1.0
NOUN:TANGIBLE;шутник;LIFE;1.0
TANGIBLE;шутник;YES;1.0
TANGIBLE;шуточка;NO;1.0
TANGIBLE;шхуна;YES;1.0
NOUN:TANGIBLE;шёлк;THING;0.7333
TANGIBLE;шёлк;YES;1.0
TANGIBLE;щ;NO;1.0
TANGIBLE;ща;NO;1.0
TANGIBLE;щебень;YES;1.0
TANGIBLE;щебет;YES;1.0
TANGIBLE;щебетание;NO;0.9091
NOUN:TANGIBLE;щеголь;LIFE;1.0
TANGIBLE;щеголь;YES;1.0
TANGIBLE;щедрость;NO;1.0
TANGIBLE;щедрота;NO;1.0
TANGIBLE;щека;YES;1.0
NOUN:TANGIBLE;щеколда;THING;1.0
TANGIBLE;щеколда;YES;1.0
TANGIBLE;щелчок;NO;0.7143
NOUN:TANGIBLE;щель;PLACE;1.0
TANGIBLE;щель;YES;1.0
NOUN:TANGIBLE;щенок;LIFE;1.0
TANGIBLE;щенок;YES;1.0
TANGIBLE;щепа;YES;0.9091
TANGIBLE;щепетильность;NO;1.0
TANGIBLE;щепка;YES;1.0
TANGIBLE;щетина;YES;1.0
NOUN:TANGIBLE;щиколотка;PLACE;1.0
TANGIBLE;щиколотка;YES;1.0
TANGIBLE;щипец;YES;1.0
NOUN:TANGIBLE;щит;THING;1.0
TANGIBLE;щит;YES;1.0
TANGIBLE;щиток;YES;1.0
NOUN:TANGIBLE;щука;LIFE;1.0
TANGIBLE;щука;YES;1.0
TANGIBLE;щуп;YES;1.0
NOUN:TANGIBLE;щупальце;LIFE;0.875
TANGIBLE;щупальце;YES;1.0
NOUN:TANGIBLE;щётка;THING;1.0
TANGIBLE;щётка;YES;1.0
TANGIBLE;щёчка;YES;1.0
TANGIBLE;э;NO;1.0
TANGIBLE;эвакуация;NO;1.0
TANGIBLE;эволюция;NO;1.0
TANGIBLE;эгоизм;NO;1.0
TANGIBLE;эйфория;NO;1.0
TANGIBLE;экзамен;NO;1.0
TANGIBLE;экзекуция;NO;1.0
TANGIBLE;экземпляр;YES;0.8571
TANGIBLE;экзистенция;NO;1.0
NOUN:TANGIBLE;экипаж;LIFE;1.0
TANGIBLE;экипаж;YES;1.0
NOUN:TANGIBLE;экипировка;THING;1.0
TANGIBLE;экипировка;YES;1.0
TANGIBLE;экономика;NO;1.0
NOUN:TANGIBLE;экономист;LIFE;1.0
TANGIBLE;экономист;YES;1.0
TANGIBLE;экономия;NO;1.0
TANGIBLE;экономка;NO;0.9286
NOUN:TANGIBLE;экран;THING;1.0
TANGIBLE;экран;YES;1.0
TANGIBLE;экранизация;NO;0.8462
TANGIBLE;эксгумация;NO;1.0
NOUN:TANGIBLE;экскаватор;THING;1.0
TANGIBLE;экскаватор;YES;1.0
TANGIBLE;экскурс;NO;1.0
TANGIBLE;экскурсия;NO;0.9474
NOUN:TANGIBLE;экскурсовод;LIFE;1.0
TANGIBLE;экскурсовод;YES;1.0
TANGIBLE;экспансия;NO;1.0
TANGIBLE;экспедиция;NO;1.0
TANGIBLE;эксперимент;NO;0.68
NOUN:TANGIBLE;экспериментатор;LIFE;0.9667
TANGIBLE;экспериментатор;YES;1.0
NOUN:TANGIBLE;эксперт;LIFE;1.0
TANGIBLE;эксперт;YES;1.0
TANGIBLE;экспертиза;NO;1.0
TANGIBLE;эксплуатация;NO;1.0
TANGIBLE;экспозиция;NO;0.9167
NOUN:TANGIBLE;экспонат;THING;1.0
TANGIBLE;экспонат;YES;1.0
TANGIBLE;экспорт;NO;1.0
TANGIBLE;экспрессия;NO;1.0
TANGIBLE;экспроприация;NO;1.0
TANGIBLE;экстаз;NO;1.0
TANGIBLE;экстракт;YES;1.0
NOUN:TANGIBLE;экстрасенс;LIFE;1.0
TANGIBLE;экстрасенс;YES;1.0
TANGIBLE;эксцесс;NO;1.0
TANGIBLE;эластичность;NO;1.0
TANGIBLE;элегантность;NO;1.0
TANGIBLE;элегия;NO;1.0
TANGIBLE;электричество;NO;0.9375
NOUN:TANGIBLE;электричка;THING;1.0
TANGIBLE;электричка;YES;1.0
TANGIBLE;электропередача;NO;1.0
NOUN:TANGIBLE;электростанция;PLACE;1.0
TANGIBLE;электростанция;YES;1.0
TANGIBLE;электроэнергия;NO;0.9091
TANGIBLE;эликсир;YES;1.0
TANGIBLE;эллин;YES;1.0
TANGIBLE;эль;YES;1.0
TANGIBLE;эмаль;YES;1.0
TANGIBLE;эманация;NO;1.0
TANGIBLE;эмансипация;NO;1.0
TANGIBLE;эмбарго;NO;1.0
NOUN:TANGIBLE;эмбрион;LIFE;1.0
TANGIBLE;эмбрион;YES;1.0
NOUN:TANGIBLE;эмигрант;LIFE;1.0
TANGIBLE;эмигрант;YES;1.0
TANGIBLE;эмиграция;NO;1.0
