term;tag;value
расстраиваться;NGTV;-1.25
невовремя;NGTV;-1.25
убегать;NGTV;-1.25
утомляться;NGTV;-1.25
огорчённо;NGTV;-1.25
отверженный;NGTV;-1.25
притвора;NGTV;-1.25
упрёк;NGTV;-1.25
кидаться из крайности в крайность;NGTV;-1.263157894
обморок;NGTV;-1.263157894
плюнуть;NGTV;-1.266666666
недолюбливать;NGTV;-1.266666666
порезать;NGTV;-1.272727272
понижение;NGTV;-1.272727272
треволнение;NGTV;-1.272727272
мнительность;NGTV;-1.272727272
невезение;NGTV;-1.272727272
шугануть;NGTV;-1.272727272
хлад;NGTV;-1.272727272
гнусавый;NGTV;-1.272727272
непривычный;NGTV;-1.272727272
с прибабахом;NGTV;-1.272727272
усмехаться;NGTV;-1.272727272
пялиться;NGTV;-1.272727272
облом;NGTV;-1.272727272
горькая правда;NGTV;-1.272727272
долбить;NGTV;-1.272727272
глуповатый;NGTV;-1.272727272
маменькин сынок;NGTV;-1.272727272
оправдываться;NGTV;-1.272727272
беженец;NGTV;-1.272727272
полуграмотный;NGTV;-1.272727272
плут;NGTV;-1.272727272
кофеин;NGTV;-1.272727272
прижимистый;NGTV;-1.272727272
топтать;NGTV;-1.272727272
ненужное;NGTV;-1.272727272
забеспокоиться;NGTV;-1.272727272
дисциплинарный проступок;NGTV;-1.272727272
щекотливая ситуация;NGTV;-1.272727272
идти лесом;NGTV;-1.272727272
отвергнуть;NGTV;-1.272727272
оплошность;NGTV;-1.272727272
побояться;NGTV;-1.272727272
вонючка;NGTV;-1.272727272
ходить вокруг да около;NGTV;-1.272727272
водить за нос;NGTV;-1.272727272
осиное гнездо;NGTV;-1.272727272
мозолить глаза;NGTV;-1.272727272
скатертью дорога;NGTV;-1.272727272
бее;NGTV;-1.285714285
растеряться;NGTV;-1.285714285
чавкать;NGTV;-1.285714285
терять;NGTV;-1.285714285
гонять;NGTV;-1.285714285
ткнуть носом в;NGTV;-1.285714285
зануда;NGTV;-1.285714285
шут гороховый;NGTV;-1.285714285
нетерпеливость;NGTV;-1.285714285
ушиб;NGTV;-1.285714285
обормот;NGTV;-1.285714285
форс-мажор;NGTV;-1.285714285
змей;NGTV;-1.285714285
кулаки;NGTV;-1.285714285
недоверчивость;NGTV;-1.285714285
ступор;NGTV;-1.285714285
безымённый;NGTV;-1.285714285
изъять;NGTV;-1.285714285
непринятие;NGTV;-1.285714285
дискомфортность;NGTV;-1.285714285
колонизация;NGTV;-1.285714285
боязливый;NGTV;-1.285714285
каши не сваришь (с кем-либо);NGTV;-1.296296296
неталантливость;NGTV;-1.3
слезливая история;NGTV;-1.3
жирные щёки;NGTV;-1.3
скрывать;NGTV;-1.3
недомогать;NGTV;-1.3
сгорбленный;NGTV;-1.3
соплячка;NGTV;-1.3
раздражительный;NGTV;-1.3
харя;NGTV;-1.3
всхлипывание;NGTV;-1.3
бедовый;NGTV;-1.3
снос;NGTV;-1.3
подхалимка;NGTV;-1.3
злыдня;NGTV;-1.3
болтливость;NGTV;-1.3
конвоирование;NGTV;-1.3
мне не нравится;NGTV;-1.3
подзуживать;NGTV;-1.3
каверза;NGTV;-1.3
резервация;NGTV;-1.3
ошибаться;NGTV;-1.3
насвинячить;NGTV;-1.3
дикие;NGTV;-1.3
слабачка;NGTV;-1.3
залежалый;NGTV;-1.3
развестись;NGTV;-1.3
конфузный;NGTV;-1.3
тягостные воспоминания;NGTV;-1.3
пробел в информации;NGTV;-1.3
выкрикнуть;NGTV;-1.3
досадить;NGTV;-1.3
одинокая;NGTV;-1.3
деревенщина;NGTV;-1.3
жалостный;NGTV;-1.3
отталкивание;NGTV;-1.3
нельзя;NGTV;-1.3
шапокляк;NGTV;-1.3
заявлять;NGTV;-1.3
жёсткое;NGTV;-1.3
нежелательный;NGTV;-1.3
промедление;NGTV;-1.3
воспротивиться;NGTV;-1.3
час пик;NGTV;-1.3
ирокез;NGTV;-1.3
неразвитый;NGTV;-1.3
осуждать;NGTV;-1.3
Ева;NGTV;-1.3
тощий;NGTV;-1.3
недовольство;NGTV;-1.3
дисциплинарное взыскание;NGTV;-1.3
рассерженный;NGTV;-1.3
тяжкий;NGTV;-1.3
грязное;NGTV;-1.3
отступить;NGTV;-1.3
стопор;NGTV;-1.3
онанизм;NGTV;-1.3
французская пресса;NGTV;-1.3
холодность;NGTV;-1.3
сделать не так;NGTV;-1.3
безбожник;NGTV;-1.3
рваная;NGTV;-1.3
нахрап;NGTV;-1.3
несовершенство;NGTV;-1.3
тавтология;NGTV;-1.3
паршивец;NGTV;-1.3
колкий;NGTV;-1.3
портмоне;NGTV;-1.3
ошибки;NGTV;-1.3
ляпать;NGTV;-1.3
раздробленность;NGTV;-1.3
сребролюбие;NGTV;-1.3
разброд;NGTV;-1.3
опричник;NGTV;-1.3
сумрачный;NGTV;-1.3
бренно;NGTV;-1.3
суровость;NGTV;-1.3
нестыковка;NGTV;-1.3
блевота;NGTV;-1.3
трусоватый;NGTV;-1.3
угреватый;NGTV;-1.3
укус;NGTV;-1.3
крокодил;NGTV;-1.3
закрываться;NGTV;-1.3
грешок;NGTV;-1.3
разногласие;NGTV;-1.3
гнойник;NGTV;-1.3
но не дотянуть;NGTV;-1.3
сомнительный;NGTV;-1.3
хитрый;NGTV;-1.3
тяжелый на подъем;NGTV;-1.3
плевать в потолок;NGTV;-1.304347826
поскальзываться;NGTV;-1.307692307
неуютный;NGTV;-1.307692307
предвзятый;NGTV;-1.307692307
туфта;NGTV;-1.307692307
строптивый;NGTV;-1.307692307
грубо;NGTV;-1.307692307
беспокойный;NGTV;-1.307692307
пессимистический;NGTV;-1.307692307
разочаровать;NGTV;-1.307692307
маменькин;NGTV;-1.307692307
затишье перед бурей;NGTV;-1.307692307
отстать;NGTV;-1.307692307
молочница;NGTV;-1.307692307
вздрагивать;NGTV;-1.307692307
холерик;NGTV;-1.307692307
сердитый;NGTV;-1.307692307
ополчение;NGTV;-1.307692307
обидеться;NGTV;-1.307692307
пыльный;NGTV;-1.307692307
растерянность;NGTV;-1.307692307
затрата;NGTV;-1.307692307
дырявый;NGTV;-1.307692307
понизить в статусе;NGTV;-1.307692307
себе на уме;NGTV;-1.307692307
сжатие;NGTV;-1.307692307
нехотя;NGTV;-1.307692307
сумбур;NGTV;-1.307692307
слив;NGTV;-1.307692307
унывать;NGTV;-1.307692307
затуманенный взгляд;NGTV;-1.307692307
суетный;NGTV;-1.307692307
скупердяй;NGTV;-1.307692307
вычурный;NGTV;-1.307692307
брезгливость;NGTV;-1.307692307
капризный;NGTV;-1.307692307
беспокойная ночь;NGTV;-1.307692307
недружелюбный;NGTV;-1.307692307
рыдать;NGTV;-1.307692307
вдовство;NGTV;-1.3125
ссадина;NGTV;-1.3125
ссора;NGTV;-1.3125
шкодник;NGTV;-1.3125
вялый;NGTV;-1.3125
слезливый;NGTV;-1.3125
холодный взгляд;NGTV;-1.3125
заткнуться;NGTV;-1.315789473
аляповатый;NGTV;-1.315789473
мокрота;NGTV;-1.315789473
пальцем не пошевелить;NGTV;-1.318181818
корчиться;NGTV;-1.318181818
грязная обувь;NGTV;-1.325
глуховатый;NGTV;-1.333333333
симптом;NGTV;-1.333333333
принимать за чистую монету;NGTV;-1.333333333
задевать;NGTV;-1.333333333
грубоватый;NGTV;-1.333333333
прервать;NGTV;-1.333333333
опрометчивый;NGTV;-1.333333333
издёрганный;NGTV;-1.333333333
порвать;NGTV;-1.333333333
запугивание;NGTV;-1.333333333
кислятина;NGTV;-1.333333333
меньше;NGTV;-1.333333333
лунатик;NGTV;-1.333333333
язвительность;NGTV;-1.333333333
подражатель;NGTV;-1.333333333
наивность;NGTV;-1.333333333
некрасиво;NGTV;-1.333333333
простофиля;NGTV;-1.333333333
испуг;NGTV;-1.333333333
повязаться;NGTV;-1.333333333
подвох;NGTV;-1.333333333
неотёсанный чурбан;NGTV;-1.333333333
задержаться;NGTV;-1.333333333
огорчённый;NGTV;-1.333333333
заноза;NGTV;-1.333333333
маячить;NGTV;-1.333333333
надтреснутый;NGTV;-1.333333333
горластый;NGTV;-1.333333333
ставить подножку;NGTV;-1.333333333
каждой бочке затычка;NGTV;-1.333333333
нетоварный;NGTV;-1.333333333
сломано;NGTV;-1.333333333
дурнушка;NGTV;-1.333333333
кашель;NGTV;-1.333333333
огорчать;NGTV;-1.333333333
наивный;NGTV;-1.333333333
дисбаланс;NGTV;-1.333333333
препирательство;NGTV;-1.333333333
возмутиться;NGTV;-1.333333333
пустячный;NGTV;-1.333333333
нудно;NGTV;-1.333333333
держать в напряжении;NGTV;-1.333333333
тёмный человек;NGTV;-1.333333333
медвежья услуга;NGTV;-1.333333333
оставаться в стороне;NGTV;-1.333333333
ранимый;NGTV;-1.333333333
навязчивый;NGTV;-1.333333333
сор;NGTV;-1.333333333
ворчливый;NGTV;-1.333333333
реветь;NGTV;-1.333333333
побег;NGTV;-1.333333333
вилами по воде писано;NGTV;-1.333333333
бедная девушка;NGTV;-1.333333333
ринг;NGTV;-1.333333333
платная;NGTV;-1.333333333
сломать;NGTV;-1.333333333
похождение;NGTV;-1.333333333
упускать;NGTV;-1.333333333
опасаться;NGTV;-1.333333333
ехидный;NGTV;-1.333333333
лезть в голову;NGTV;-1.333333333
скукота;NGTV;-1.333333333
печалиться;NGTV;-1.333333333
ослабление;NGTV;-1.333333333
вскрытие;NGTV;-1.333333333
выкрикивать;NGTV;-1.333333333
исступление;NGTV;-1.333333333
рявкнуть;NGTV;-1.333333333
драматизм;NGTV;-1.333333333
внушить;NGTV;-1.333333333
скрипучий голос;NGTV;-1.333333333
непослушный;NGTV;-1.333333333
косоглазый;NGTV;-1.333333333
пузатый;NGTV;-1.333333333
мокрая курица;NGTV;-1.333333333
неандерталец;NGTV;-1.333333333
спор;NGTV;-1.333333333
истёкший;NGTV;-1.333333333
глупые глаза;NGTV;-1.333333333
минус;NGTV;-1.333333333
растрата;NGTV;-1.333333333
фрустрация;NGTV;-1.333333333
бледный;NGTV;-1.333333333
просидеть;NGTV;-1.333333333
стыдно;NGTV;-1.333333333
колхозный;NGTV;-1.333333333
ворошить прошлое;NGTV;-1.333333333
прерывать;NGTV;-1.333333333
тюфяк;NGTV;-1.333333333
выходка;NGTV;-1.333333333
вешать нос;NGTV;-1.333333333
заторможенность;NGTV;-1.333333333
бросать слова на ветер;NGTV;-1.344827586
заниматься ерундой;NGTV;-1.346153846
нехороший;NGTV;-1.346153846
делать из мухи слона;NGTV;-1.346153846
оторваться от коллектива;NGTV;-1.347826086
просиживать штаны;NGTV;-1.347826086
считать ворон;NGTV;-1.347826086
кривые зубы;NGTV;-1.347826086
недосмотр;NGTV;-1.35
недостаточный;NGTV;-1.35
тупой;NGTV;-1.35
позёр;NGTV;-1.352941176
рыдание;NGTV;-1.352941176
Баланда;NGTV;-1.352941176
не в своей тарелке;NGTV;-1.352941176
лишить;NGTV;-1.357142857
несолоно хлебавши;NGTV;-1.357142857
кабак;NGTV;-1.357142857
суровый;NGTV;-1.357142857
меняла;NGTV;-1.357142857
дрожащий голос;NGTV;-1.357142857
хлипкий;NGTV;-1.357142857
виноватый;NGTV;-1.357142857
непреложность;NGTV;-1.357142857
бьётся;NGTV;-1.357142857
раненый;NGTV;-1.357142857
вестись;NGTV;-1.357142857
оскорбление;NGTV;-1.357142857
недосмотреть;NGTV;-1.357142857
подвергаться;NGTV;-1.357142857
грустное;NGTV;-1.357142857
переломный момент;NGTV;-1.357142857
мелочный;NGTV;-1.357142857
суматоха;NGTV;-1.357142857
отстранить;NGTV;-1.357142857
перебивать;NGTV;-1.357142857
безродный;NGTV;-1.357142857
неприязнь;NGTV;-1.36
неудовольствие;NGTV;-1.36
ненормальность;NGTV;-1.363636363
излишество;NGTV;-1.363636363
испускание;NGTV;-1.363636363
утеснение;NGTV;-1.363636363
тупеть;NGTV;-1.363636363
аборт;NGTV;-1.363636363
деланный;NGTV;-1.363636363
лохануться;NGTV;-1.363636363
индифферентный;NGTV;-1.363636363
девичья память;NGTV;-1.363636363
дикари;NGTV;-1.363636363
хлопотный;NGTV;-1.363636363
отмахнуться;NGTV;-1.363636363
выговор;NGTV;-1.363636363
необоснованный;NGTV;-1.363636363
неустроенный;NGTV;-1.363636363
оторванность;NGTV;-1.363636363
не хватает;NGTV;-1.363636363
небрежный;NGTV;-1.363636363
не очень;NGTV;-1.363636363
некрасивая;NGTV;-1.363636363
треснуть;NGTV;-1.363636363
разрозненный;NGTV;-1.363636363
увалень;NGTV;-1.363636363
непритязательный;NGTV;-1.363636363
хрипение;NGTV;-1.363636363
прилипала;NGTV;-1.363636363
гиена;NGTV;-1.363636363
нездоровиться;NGTV;-1.363636363
напролом;NGTV;-1.363636363
жалобно;NGTV;-1.363636363
болтаться без дела;NGTV;-1.363636363
противопоставление;NGTV;-1.363636363
противный;NGTV;-1.363636363
внутреннее сопротивление;NGTV;-1.363636363
обложение;NGTV;-1.363636363
напряжённо;NGTV;-1.363636363
налипать;NGTV;-1.363636363
выгнать;NGTV;-1.363636363
мнимый;NGTV;-1.363636363
в четырёх стенах;NGTV;-1.363636363
уронить;NGTV;-1.363636363
врунья;NGTV;-1.363636363
обличение;NGTV;-1.363636363
укрывательство;NGTV;-1.363636363
пустовать;NGTV;-1.363636363
плохое;NGTV;-1.363636363
жирный;NGTV;-1.363636363
отрицать;NGTV;-1.363636363
проблемный;NGTV;-1.363636363
трудности;NGTV;-1.363636363
слить;NGTV;-1.363636363
очерствелый;NGTV;-1.363636363
трепать;NGTV;-1.363636363
мазут;NGTV;-1.363636363
фигня;NGTV;-1.363636363
свалиться;NGTV;-1.363636363
опасение;NGTV;-1.363636363
сухомятка;NGTV;-1.363636363
жаргон;NGTV;-1.363636363
дикарка;NGTV;-1.363636363
отказывать;NGTV;-1.363636363
серость;NGTV;-1.363636363
нерешительность;NGTV;-1.363636363
дрожать как осиновый лист;NGTV;-1.363636363
ловелас;NGTV;-1.363636363
косо смотреть;NGTV;-1.363636363
затрещина;NGTV;-1.363636363
неустойчивый;NGTV;-1.363636363
напряг;NGTV;-1.363636363
охотница;NGTV;-1.363636363
точить лясы;NGTV;-1.363636363
интрижка;NGTV;-1.363636363
лениво;NGTV;-1.363636363
волдырь;NGTV;-1.363636363
скучный;NGTV;-1.363636363
не;NGTV;-1.363636363
угрюмо;NGTV;-1.363636363
административный штраф;NGTV;-1.363636363
теснота;NGTV;-1.363636363
антипатия;NGTV;-1.363636363
ненужный;NGTV;-1.363636363
недочёт;NGTV;-1.363636363
обидно;NGTV;-1.363636363
насмешливо;NGTV;-1.363636363
отложить в долгий ящик;NGTV;-1.363636363
прошествие;NGTV;-1.363636363
расфуфыренный;NGTV;-1.363636363
сообщник;NGTV;-1.363636363
расстаться;NGTV;-1.363636363
обвинительная речь;NGTV;-1.363636363
гуляка;NGTV;-1.363636363
снобизм;NGTV;-1.363636363
доводить до слёз;NGTV;-1.363636363
неинтересный;NGTV;-1.363636363
запрещаться;NGTV;-1.363636363
глупец;NGTV;-1.363636363
отягощение;NGTV;-1.363636363
неопытный;NGTV;-1.363636363
толстые;NGTV;-1.363636363
уязвимое место;NGTV;-1.363636363
бесстыдница;NGTV;-1.363636363
неискусный;NGTV;-1.363636363
феодальная раздробленность;NGTV;-1.363636363
глухомань;NGTV;-1.363636363
туповатый;NGTV;-1.363636363
отступление;NGTV;-1.363636363
оговорка;NGTV;-1.363636363
худоба;NGTV;-1.363636363
олух;NGTV;-1.363636363
фиктивный;NGTV;-1.363636363
брюзжание;NGTV;-1.363636363
налёт;NGTV;-1.363636363
конфискат;NGTV;-1.363636363
баррикады;NGTV;-1.363636363
отмена;NGTV;-1.363636363
свергнуть;NGTV;-1.363636363
блат;NGTV;-1.363636363
безглазый;NGTV;-1.363636363
несвоевременность;NGTV;-1.363636363
придирчивый;NGTV;-1.363636363
отваливаться;NGTV;-1.363636363
глупая птица;NGTV;-1.363636363
бездельный;NGTV;-1.363636363
хулиганство;NGTV;-1.363636363
оплошать;NGTV;-1.363636363
невнимание;NGTV;-1.363636363
тревожить;NGTV;-1.363636363
избавляться;NGTV;-1.363636363
нерасторопный;NGTV;-1.368421052
замёрзнуть;NGTV;-1.37037037
неверующая;NGTV;-1.375
трепать языком;NGTV;-1.375
обжора;NGTV;-1.375
невнятный;NGTV;-1.375
хоть бы хны;NGTV;-1.375
раздуть/поднять шум/шумиху вокруг;NGTV;-1.38095238
подслушивание;NGTV;-1.384615384
непокой;NGTV;-1.384615384
угрюмость;NGTV;-1.384615384
ревнивец;NGTV;-1.384615384
дискомфорт;NGTV;-1.384615384
сесть в калошу;NGTV;-1.384615384
конфуз;NGTV;-1.384615384
ревновать;NGTV;-1.384615384
легавый;NGTV;-1.384615384
нокдаун;NGTV;-1.384615384
полудикий;NGTV;-1.384615384
не всё коту масленица;NGTV;-1.384615384
неприятие;NGTV;-1.384615384
близорукость;NGTV;-1.384615384
остолоп;NGTV;-1.384615384
дуралей;NGTV;-1.384615384
переутомление;NGTV;-1.384615384
трещать без умолку;NGTV;-1.384615384
укор;NGTV;-1.384615384
мелкая кража;NGTV;-1.384615384
говорить полуправду;NGTV;-1.384615384
лукавый;NGTV;-1.384615384
придирка;NGTV;-1.384615384
неудачный;NGTV;-1.384615384
высокая комиссия;NGTV;-1.384615384
оборванка;NGTV;-1.384615384
по блату;NGTV;-1.384615384
подхалимствовать;NGTV;-1.384615384
отлучение;NGTV;-1.384615384
нерешительный;NGTV;-1.384615384
усталый;NGTV;-1.384615384
глумление;NGTV;-1.384615384
инвалид;NGTV;-1.384615384
противоречие;NGTV;-1.384615384
неуместный;NGTV;-1.384615384
оголтелый;NGTV;-1.384615384
возня;NGTV;-1.384615384
в бегах;NGTV;-1.384615384
узколобый;NGTV;-1.384615384
внушение;NGTV;-1.384615384
недоброе предчувствие;NGTV;-1.387096774
слабый;NGTV;-1.388888888
необдуманный;NGTV;-1.391304347
ползти как улитка;NGTV;-1.391304347
не нравится;NGTV;-1.3928571419999998
невыгодный;NGTV;-1.3928571419999998
замерзать;NGTV;-1.4
на рожон;NGTV;-1.4
побледнеть;NGTV;-1.4
беспорядочный;NGTV;-1.4
укусить;NGTV;-1.4
затхлый;NGTV;-1.4
подмачиваться;NGTV;-1.4
вцепиться;NGTV;-1.4
неуверенный;NGTV;-1.4
противно;NGTV;-1.4
раздраженно;NGTV;-1.4
низший класс;NGTV;-1.4
отмашка;NGTV;-1.4
тумак;NGTV;-1.4
недоучка;NGTV;-1.4
аннулирование;NGTV;-1.4
примитивный;NGTV;-1.4
окрыситься;NGTV;-1.4
скряга;NGTV;-1.4
похоть;NGTV;-1.4
обжечься;NGTV;-1.4
выбрасывать на ветер;NGTV;-1.4
пускать пыль в глаза;NGTV;-1.4
шумный;NGTV;-1.4
визжать;NGTV;-1.4
гомосексуалист;NGTV;-1.4
понизить;NGTV;-1.4
обломки;NGTV;-1.4
турбулентность;NGTV;-1.4
закрытое пространство;NGTV;-1.4
инфантильность;NGTV;-1.4
удручить;NGTV;-1.4
немой;NGTV;-1.4
замызгивать;NGTV;-1.4
неаккуратность;NGTV;-1.4
морда;NGTV;-1.4
унылый;NGTV;-1.4
задирать нос;NGTV;-1.4
застой;NGTV;-1.4
коммунистическая идеология;NGTV;-1.4
балаболка;NGTV;-1.4
огорчение;NGTV;-1.4
происки;NGTV;-1.4
худородный;NGTV;-1.4
безбожие;NGTV;-1.4
блудливый;NGTV;-1.4
мужичка;NGTV;-1.4
смотреть в рот;NGTV;-1.4
тяп-ляп;NGTV;-1.4
разглашение;NGTV;-1.4
недалёкий;NGTV;-1.4
мусорка;NGTV;-1.4
дымный порох;NGTV;-1.4
раздражённый;NGTV;-1.4
несдержанный;NGTV;-1.4
низложение;NGTV;-1.4
ханжеский;NGTV;-1.4
перенаселение;NGTV;-1.4
упасть;NGTV;-1.4
тяжесть на душе;NGTV;-1.4
запаниковать;NGTV;-1.4
противоречить;NGTV;-1.4
не сойтись;NGTV;-1.4
попса;NGTV;-1.4
моральный вред;NGTV;-1.4
злюка;NGTV;-1.4
критика;NGTV;-1.4
въедливый;NGTV;-1.4
сморозить;NGTV;-1.4
шашни;NGTV;-1.4
наябедничать;NGTV;-1.4
колючий;NGTV;-1.4
неудачник;NGTV;-1.4
свин;NGTV;-1.4
тягло;NGTV;-1.4
вздор;NGTV;-1.4
дрыщ;NGTV;-1.4
не по мне;NGTV;-1.4
плакса;NGTV;-1.4
бредни;NGTV;-1.4
влезть;NGTV;-1.4
в обрез;NGTV;-1.4
пальцем в небо;NGTV;-1.4
шушера;NGTV;-1.4
нервировать;NGTV;-1.4
хибара;NGTV;-1.4
абсурд;NGTV;-1.4
отшиб;NGTV;-1.4
недоступный;NGTV;-1.4
ронять;NGTV;-1.4
прихлебатель;NGTV;-1.4
грибок;NGTV;-1.4
не оправдать ожиданий;NGTV;-1.4
потливость;NGTV;-1.4
дерматит;NGTV;-1.4
запоздалый;NGTV;-1.4
цены вздёрнулись;NGTV;-1.4
лунатизм;NGTV;-1.4
тайный совет;NGTV;-1.4
подпольщик;NGTV;-1.4
безбилетница;NGTV;-1.4
бе;NGTV;-1.4
психопатология;NGTV;-1.4
развратник;NGTV;-1.4
резкая форма;NGTV;-1.4
непонимание;NGTV;-1.4
раны;NGTV;-1.4
мамка;NGTV;-1.4
ледовитый;NGTV;-1.4
позлорадствовать;NGTV;-1.4
потерять сознание;NGTV;-1.4
назойливость;NGTV;-1.4
обалдуй;NGTV;-1.4
демонтаж;NGTV;-1.4
горести;NGTV;-1.4
трудный ребёнок;NGTV;-1.4
ворчун;NGTV;-1.4
притеснение;NGTV;-1.4
вербовка;NGTV;-1.4
неустойка;NGTV;-1.4
мелкий бес;NGTV;-1.4
безвестность;NGTV;-1.4
рогоносец;NGTV;-1.4
обзывательство;NGTV;-1.4
слабина;NGTV;-1.4
обманка;NGTV;-1.4
криво;NGTV;-1.4
вслепую;NGTV;-1.4
ухудшение;NGTV;-1.4
непорядок;NGTV;-1.4
толстопузый;NGTV;-1.4
пропажа;NGTV;-1.4
оплеуха;NGTV;-1.4
придираться;NGTV;-1.4
псовый;NGTV;-1.4
подчинение;NGTV;-1.4
заморочка;NGTV;-1.4
колючий взгляд;NGTV;-1.4
пофигизм;NGTV;-1.4
сходить со сцены;NGTV;-1.4
третьестепенный;NGTV;-1.4
надоедливость;NGTV;-1.404761904
притворяться;NGTV;-1.40625
бельмо на глазу;NGTV;-1.411764705
сорняк;NGTV;-1.411764705
ругательство;NGTV;-1.411764705
недостойный;NGTV;-1.4137931030000002
обзывать;NGTV;-1.4137931030000002
гот;NGTV;-1.416666666
самолюбивый;NGTV;-1.416666666
отставка;NGTV;-1.416666666
помутиться в голове;NGTV;-1.416666666
дисциплинарное наказание;NGTV;-1.416666666
спекулятивная философия;NGTV;-1.416666666
непоследовательный;NGTV;-1.416666666
спешка;NGTV;-1.416666666
бушевать;NGTV;-1.416666666
грозный вид;NGTV;-1.416666666
сопливый;NGTV;-1.416666666
хлопок двери;NGTV;-1.416666666
травматический;NGTV;-1.416666666
самодовольство;NGTV;-1.416666666
с пустыми руками;NGTV;-1.416666666
неправильно;NGTV;-1.416666666
жир;NGTV;-1.416666666
злопамятность;NGTV;-1.416666666
лишённый;NGTV;-1.416666666
колика;NGTV;-1.416666666
врезаться;NGTV;-1.416666666
убогий;NGTV;-1.416666666
насмешник;NGTV;-1.416666666
выносить сор из избы;NGTV;-1.416666666
корявый;NGTV;-1.416666666
пугать;NGTV;-1.416666666
поросячий визг;NGTV;-1.416666666
изношенный;NGTV;-1.416666666
жаль;NGTV;-1.416666666
базарный;NGTV;-1.416666666
притворность;NGTV;-1.416666666
болотная;NGTV;-1.416666666
выбросить на ветер;NGTV;-1.416666666
недобор;NGTV;-1.416666666
вполуха;NGTV;-1.416666666
рассиживаться как квашня;NGTV;-1.416666666
подвергнуться;NGTV;-1.416666666
малорослый;NGTV;-1.416666666
понукание;NGTV;-1.416666666
брать с потолка;NGTV;-1.416666666
навязать;NGTV;-1.416666666
бутафория;NGTV;-1.416666666
распустить;NGTV;-1.416666666
нарост;NGTV;-1.416666666
тайное наблюдение;NGTV;-1.416666666
пугливый;NGTV;-1.416666666
сопляк;NGTV;-1.416666666
голова идёт кругом;NGTV;-1.416666666
Грип;NGTV;-1.416666666
возить воду (на ком-л.);NGTV;-1.416666666
доходяга;NGTV;-1.416666666
отклоняться от темы;NGTV;-1.416666666
зубы заговаривать;NGTV;-1.416666666
разбросать;NGTV;-1.416666666
оттолкнуть;NGTV;-1.416666666
оборваться;NGTV;-1.416666666
ворчать;NGTV;-1.416666666
раздражённо;NGTV;-1.416666666
грустный;NGTV;-1.416666666
уродство;NGTV;-1.416666666
прогул;NGTV;-1.416666666
чопорный;NGTV;-1.416666666
притеснять;NGTV;-1.416666666
рык;NGTV;-1.416666666
нахрапом;NGTV;-1.416666666
замерзание;NGTV;-1.416666666
крики;NGTV;-1.416666666
разводить;NGTV;-1.416666666
приболеть;NGTV;-1.416666666
безличный;NGTV;-1.416666666
несообразность;NGTV;-1.416666666
аутист;NGTV;-1.421052631
перемывать косточки (кости);NGTV;-1.421052631
ненадлежащий;NGTV;-1.421052631
неприятные запахи;NGTV;-1.4230769230000002
неудачная любовь;NGTV;-1.4230769230000002
стоять над душой;NGTV;-1.4230769230000002
самомнение;NGTV;-1.428571428
узкие;NGTV;-1.428571428
ума палата (а ключ потерян);NGTV;-1.428571428
травмировать;NGTV;-1.428571428
перегарный;NGTV;-1.428571428
дешёвка;NGTV;-1.428571428
лямку тянуть;NGTV;-1.428571428
укоризна;NGTV;-1.428571428
фига;NGTV;-1.428571428
пыжиться;NGTV;-1.428571428
пришелец;NGTV;-1.428571428
плачь;NGTV;-1.428571428
полусумасшедший;NGTV;-1.428571428
на повышенных тонах;NGTV;-1.428571428
жёсткая;NGTV;-1.428571428
высосанный из пальца;NGTV;-1.428571428
цены возросли;NGTV;-1.428571428
плохая еда;NGTV;-1.428571428
черно;NGTV;-1.428571428
спутать;NGTV;-1.428571428
заразить;NGTV;-1.428571428
проблема;NGTV;-1.428571428
теряться;NGTV;-1.428571428
не прибывший вовремя;NGTV;-1.428571428
оскал;NGTV;-1.428571428
гастрит;NGTV;-1.428571428
цинизм;NGTV;-1.428571428
попустительство;NGTV;-1.428571428
разочаровываться;NGTV;-1.428571428
выкрик;NGTV;-1.428571428
маты;NGTV;-1.428571428
жлоб;NGTV;-1.428571428
драндулет;NGTV;-1.428571428
ревность;NGTV;-1.428571428
безгласный;NGTV;-1.428571428
обманывать;NGTV;-1.428571428
липовый;NGTV;-1.428571428
прозябание;NGTV;-1.428571428
в каждой бочке затычка;NGTV;-1.428571428
удар;NGTV;-1.428571428
строить из себя;NGTV;-1.434782608
придираться к мелочам;NGTV;-1.434782608
расстроить планы;NGTV;-1.434782608
обида;NGTV;-1.434782608
малокровие;NGTV;-1.4375
не давать покоя;NGTV;-1.4375
бедняк;NGTV;-1.4375
разногласия;NGTV;-1.4375
спровоцировать;NGTV;-1.4375
скучная история;NGTV;-1.4375
нелепица;NGTV;-1.4375
матерные слова;NGTV;-1.4375
сигара;NGTV;-1.4375
хвастливый;NGTV;-1.4375
тяп-ляп и готово/сделано;NGTV;-1.44
опаздывать;NGTV;-1.44
неполноценный;NGTV;-1.44
засор;NGTV;-1.44
вспыльчивый;NGTV;-1.44
дебил;NGTV;-1.44
предъява;NGTV;-1.4444444440000002
неудачница;NGTV;-1.4444444440000002
сомнительная репутация;NGTV;-1.4444444440000002
реквием;NGTV;-1.4444444440000002
длинный язык;NGTV;-1.4444444440000002
буря в стакане (воды);NGTV;-1.4444444440000002
плясать под чью-л дудку;NGTV;-1.45
беда;NGTV;-1.45
бред сивой кобылы;NGTV;-1.45
хуже;NGTV;-1.451612903
хмельной;NGTV;-1.454545454
